Div,Date,Time,Day_Time,HomeTeam,AwayTeam,FTR,HTR
PL,10/04/2021,17:30,Tarde,Crystal Palace,Chelsea,A,A
PL,11/04/2021,12:00,Mañana,Burnley,Newcastle,A,H
PL,11/04/2021,14:05,Tarde,West Ham,Leicester,H,H
PL,11/04/2021,16:30,Tarde,Tottenham,Man United,A,H
PL,11/04/2021,19:00,Noche,Sheffield United,Arsenal,A,A
PL,12/04/2021,18:00,Tarde,West Brom,Southampton,H,H
PL,12/04/2021,20:15,Noche,Brighton,Everton,D,D
PL,16/04/2021,20:00,Noche,Everton,Tottenham,D,D
PL,17/04/2021,12:30,Mañana,Newcastle,West Ham,H,H
PL,17/04/2021,20:15,Noche,Wolves,Sheffield United,H,D
PL,18/04/2021,13:30,Tarde,Arsenal,Fulham,D,D
PL,18/04/2021,16:00,Tarde,Man United,Burnley,H,D
PL,19/04/2021,20:00,Noche,Leeds,Liverpool,D,A
PL,20/04/2021,20:00,Noche,Chelsea,Brighton,D,D
PL,21/04/2021,18:00,Tarde,Tottenham,Southampton,H,A
PL,21/04/2021,20:15,Noche,Aston Villa,Man City,A,A
PL,22/04/2021,20:00,Noche,Leicester,West Brom,H,H
PL,23/04/2021,20:00,Noche,Arsenal,Everton,A,D
PL,24/04/2021,12:30,Mañana,Liverpool,Newcastle,D,H
PL,24/04/2021,17:30,Tarde,West Ham,Chelsea,A,A
PL,24/04/2021,20:00,Noche,Sheffield United,Brighton,H,H
PL,25/04/2021,12:00,Mañana,Wolves,Burnley,A,A
PL,25/04/2021,14:00,Tarde,Leeds,Man United,D,D
PL,25/04/2021,19:00,Noche,Aston Villa,West Brom,D,D
PL,26/04/2021,20:00,Noche,Leicester,Crystal Palace,H,A
PL,30/04/2021,20:00,Noche,Southampton,Leicester,D,D
PL,01/05/2021,12:30,Mañana,Crystal Palace,Man City,A,D
PL,01/05/2021,15:00,Tarde,Brighton,Leeds,H,H
PL,01/05/2021,17:30,Tarde,Chelsea,Fulham,H,H
PL,01/05/2021,20:00,Noche,Everton,Aston Villa,A,D
PL,02/05/2021,14:00,Tarde,Newcastle,Arsenal,A,A
PL,02/05/2021,19:15,Noche,Tottenham,Sheffield United,H,H
PL,03/05/2021,18:00,Tarde,West Brom,Wolves,D,A
PL,03/05/2021,20:15,Noche,Burnley,West Ham,A,A
PL,07/05/2021,20:00,Noche,Leicester,Newcastle,A,A
PL,08/05/2021,12:30,Mañana,Leeds,Tottenham,H,H
PL,08/05/2021,15:00,Tarde,Sheffield United,Crystal Palace,A,A
PL,08/05/2021,17:30,Tarde,Man City,Chelsea,A,H
PL,08/05/2021,20:15,Noche,Liverpool,Southampton,H,H
PL,09/05/2021,12:00,Mañana,Wolves,Brighton,H,A
PL,09/05/2021,14:05,Tarde,Aston Villa,Man United,A,H
PL,09/05/2021,16:30,Tarde,West Ham,Everton,A,A
PL,09/05/2021,19:00,Noche,Arsenal,West Brom,H,H
PL,10/05/2021,20:00,Noche,Fulham,Burnley,A,A
PL,11/05/2021,18:00,Tarde,Man United,Leicester,A,D
PL,11/05/2021,20:15,Noche,Southampton,Crystal Palace,H,D
PL,12/05/2021,20:15,Noche,Chelsea,Arsenal,A,A
PL,13/05/2021,18:00,Tarde,Aston Villa,Everton,D,D
PL,13/05/2021,20:15,Noche,Man United,Liverpool,A,A
PL,14/05/2021,20:00,Noche,Newcastle,Man City,A,D
PL,15/05/2021,12:30,Mañana,Burnley,Leeds,A,A
PL,15/05/2021,15:00,Tarde,Southampton,Fulham,H,H
PL,15/05/2021,20:00,Noche,Brighton,West Ham,D,D
PL,16/05/2021,12:00,Mañana,Crystal Palace,Aston Villa,H,A
PL,16/05/2021,14:05,Tarde,Tottenham,Wolves,H,H
PL,16/05/2021,16:30,Tarde,West Brom,Liverpool,A,D
PL,16/05/2021,19:00,Noche,Everton,Sheffield United,A,A
PL,18/05/2021,18:00,Tarde,Man United,Fulham,D,H
PL,18/05/2021,18:00,Tarde,Southampton,Leeds,A,D
PL,18/05/2021,19:00,Noche,Brighton,Man City,H,A
PL,18/05/2021,20:15,Noche,Chelsea,Leicester,H,D
PL,19/05/2021,18:00,Tarde,Everton,Wolves,H,D
PL,19/05/2021,18:00,Tarde,Newcastle,Sheffield United,H,H
PL,19/05/2021,18:00,Tarde,Tottenham,Aston Villa,A,A
PL,19/05/2021,19:00,Noche,Crystal Palace,Arsenal,A,A
PL,19/05/2021,20:15,Noche,Burnley,Liverpool,A,A
PL,19/05/2021,20:15,Noche,West Brom,West Ham,A,D
PL,23/05/2021,16:00,Tarde,Arsenal,Brighton,H,D
PL,23/05/2021,16:00,Tarde,Aston Villa,Chelsea,H,H
PL,23/05/2021,16:00,Tarde,Fulham,Newcastle,A,A
PL,23/05/2021,16:00,Tarde,Leeds,West Brom,H,H
PL,23/05/2021,16:00,Tarde,Leicester,Tottenham,A,D
PL,23/05/2021,16:00,Tarde,Liverpool,Crystal Palace,H,H
PL,23/05/2021,16:00,Tarde,Man City,Everton,H,H
PL,23/05/2021,16:00,Tarde,Sheffield United,Burnley,H,H
PL,23/05/2021,16:00,Tarde,West Ham,Southampton,H,H
PL,23/05/2021,16:00,Tarde,Wolves,Man United,A,A
PL,09/08/2019,20:00,Noche,Liverpool,Norwich,H,H
PL,10/08/2019,12:30,Mañana,West Ham,Man City,A,A
PL,10/08/2019,15:00,Tarde,Bournemouth,Sheffield United,D,D
PL,10/08/2019,15:00,Tarde,Burnley,Southampton,H,D
PL,10/08/2019,15:00,Tarde,Crystal Palace,Everton,D,D
PL,10/08/2019,15:00,Tarde,Watford,Brighton,A,A
PL,10/08/2019,17:30,Tarde,Tottenham,Aston Villa,H,A
PL,11/08/2019,14:00,Tarde,Leicester,Wolves,D,D
PL,11/08/2019,14:00,Tarde,Newcastle,Arsenal,A,D
PL,11/08/2019,16:30,Tarde,Man United,Chelsea,H,H
PL,17/08/2019,12:30,Mañana,Arsenal,Burnley,H,D
PL,17/08/2019,15:00,Tarde,Aston Villa,Bournemouth,A,A
PL,17/08/2019,15:00,Tarde,Brighton,West Ham,D,D
PL,17/08/2019,15:00,Tarde,Everton,Watford,H,H
PL,17/08/2019,15:00,Tarde,Norwich,Newcastle,H,H
PL,17/08/2019,15:00,Tarde,Southampton,Liverpool,A,A
PL,17/08/2019,17:30,Tarde,Man City,Tottenham,D,H
PL,18/08/2019,14:00,Tarde,Sheffield United,Crystal Palace,H,D
PL,18/08/2019,16:30,Tarde,Chelsea,Leicester,D,H
PL,19/08/2019,20:00,Noche,Wolves,Man United,D,A
PL,23/08/2019,20:00,Noche,Aston Villa,Everton,H,H
PL,24/08/2019,12:30,Mañana,Norwich,Chelsea,A,D
PL,24/08/2019,15:00,Tarde,Brighton,Southampton,A,D
PL,24/08/2019,15:00,Tarde,Man United,Crystal Palace,A,A
PL,24/08/2019,15:00,Tarde,Sheffield United,Leicester,A,A
PL,24/08/2019,15:00,Tarde,Watford,West Ham,A,D
PL,24/08/2019,17:30,Tarde,Liverpool,Arsenal,H,H
PL,25/08/2019,14:00,Tarde,Bournemouth,Man City,A,A
PL,25/08/2019,16:30,Tarde,Tottenham,Newcastle,A,A
PL,25/08/2019,16:30,Tarde,Wolves,Burnley,D,A
PL,31/08/2019,12:30,Mañana,Southampton,Man United,D,A
PL,31/08/2019,15:00,Tarde,Chelsea,Sheffield United,D,H
PL,31/08/2019,15:00,Tarde,Crystal Palace,Aston Villa,H,D
PL,31/08/2019,15:00,Tarde,Leicester,Bournemouth,H,H
PL,31/08/2019,15:00,Tarde,Man City,Brighton,H,H
PL,31/08/2019,15:00,Tarde,Newcastle,Watford,D,D
PL,31/08/2019,15:00,Tarde,West Ham,Norwich,H,H
PL,31/08/2019,17:30,Tarde,Burnley,Liverpool,A,A
PL,01/09/2019,14:00,Tarde,Everton,Wolves,H,H
PL,01/09/2019,16:30,Tarde,Arsenal,Tottenham,D,A
PL,14/09/2019,12:30,Mañana,Liverpool,Newcastle,H,H
PL,14/09/2019,15:00,Tarde,Brighton,Burnley,D,D
PL,14/09/2019,15:00,Tarde,Man United,Leicester,H,H
PL,14/09/2019,15:00,Tarde,Sheffield United,Southampton,A,D
PL,14/09/2019,15:00,Tarde,Tottenham,Crystal Palace,H,H
PL,14/09/2019,15:00,Tarde,Wolves,Chelsea,A,A
PL,14/09/2019,17:30,Tarde,Norwich,Man City,H,H
PL,15/09/2019,14:00,Tarde,Bournemouth,Everton,H,D
PL,15/09/2019,16:30,Tarde,Watford,Arsenal,D,A
PL,16/09/2019,20:00,Noche,Aston Villa,West Ham,D,D
PL,20/09/2019,20:00,Noche,Southampton,Bournemouth,A,A
PL,21/09/2019,12:30,Mañana,Leicester,Tottenham,H,A
PL,21/09/2019,15:00,Tarde,Burnley,Norwich,H,H
PL,21/09/2019,15:00,Tarde,Everton,Sheffield United,A,A
PL,21/09/2019,15:00,Tarde,Man City,Watford,H,H
PL,21/09/2019,17:30,Tarde,Newcastle,Brighton,D,D
PL,22/09/2019,14:00,Tarde,Crystal Palace,Wolves,D,D
PL,22/09/2019,14:00,Tarde,West Ham,Man United,H,H
PL,22/09/2019,16:30,Tarde,Arsenal,Aston Villa,H,A
PL,22/09/2019,16:30,Tarde,Chelsea,Liverpool,A,A
PL,28/09/2019,12:30,Mañana,Sheffield United,Liverpool,A,D
PL,28/09/2019,15:00,Tarde,Aston Villa,Burnley,D,H
PL,28/09/2019,15:00,Tarde,Bournemouth,West Ham,D,D
PL,28/09/2019,15:00,Tarde,Chelsea,Brighton,H,D
PL,28/09/2019,15:00,Tarde,Crystal Palace,Norwich,H,H
PL,28/09/2019,15:00,Tarde,Tottenham,Southampton,H,H
PL,28/09/2019,15:00,Tarde,Wolves,Watford,H,H
PL,28/09/2019,17:30,Tarde,Everton,Man City,A,D
PL,29/09/2019,16:30,Tarde,Leicester,Newcastle,H,H
PL,30/09/2019,20:00,Noche,Man United,Arsenal,D,H
PL,05/10/2019,12:30,Mañana,Brighton,Tottenham,H,H
PL,05/10/2019,15:00,Tarde,Burnley,Everton,H,D
PL,05/10/2019,15:00,Tarde,Liverpool,Leicester,H,H
PL,05/10/2019,15:00,Tarde,Norwich,Aston Villa,A,A
PL,05/10/2019,15:00,Tarde,Watford,Sheffield United,D,D
PL,05/10/2019,17:30,Tarde,West Ham,Crystal Palace,A,D
PL,06/10/2019,14:00,Tarde,Arsenal,Bournemouth,H,H
PL,06/10/2019,14:00,Tarde,Man City,Wolves,A,D
PL,06/10/2019,14:00,Tarde,Southampton,Chelsea,A,A
PL,06/10/2019,16:30,Tarde,Newcastle,Man United,H,D
PL,19/10/2019,12:30,Mañana,Everton,West Ham,H,H
PL,19/10/2019,15:00,Tarde,Aston Villa,Brighton,H,D
PL,19/10/2019,15:00,Tarde,Bournemouth,Norwich,D,D
PL,19/10/2019,15:00,Tarde,Chelsea,Newcastle,H,D
PL,19/10/2019,15:00,Tarde,Leicester,Burnley,H,D
PL,19/10/2019,15:00,Tarde,Tottenham,Watford,D,A
PL,19/10/2019,15:00,Tarde,Wolves,Southampton,D,D
PL,19/10/2019,17:30,Tarde,Crystal Palace,Man City,A,A
PL,20/10/2019,16:30,Tarde,Man United,Liverpool,D,H
PL,21/10/2019,20:00,Noche,Sheffield United,Arsenal,H,H
PL,25/10/2019,20:00,Noche,Southampton,Leicester,A,A
PL,26/10/2019,12:30,Mañana,Man City,Aston Villa,H,D
PL,26/10/2019,15:00,Tarde,Brighton,Everton,H,D
PL,26/10/2019,15:00,Tarde,Watford,Bournemouth,D,D
PL,26/10/2019,15:00,Tarde,West Ham,Sheffield United,D,H
PL,26/10/2019,17:30,Tarde,Burnley,Chelsea,A,A
PL,27/10/2019,14:00,Tarde,Newcastle,Wolves,D,H
PL,27/10/2019,16:30,Tarde,Arsenal,Crystal Palace,D,H
PL,27/10/2019,16:30,Tarde,Liverpool,Tottenham,H,A
PL,27/10/2019,16:30,Tarde,Norwich,Man United,A,A
PL,02/11/2019,12:30,Mañana,Bournemouth,Man United,H,H
PL,02/11/2019,15:00,Tarde,Arsenal,Wolves,D,H
PL,02/11/2019,15:00,Tarde,Aston Villa,Liverpool,A,H
PL,02/11/2019,15:00,Tarde,Brighton,Norwich,H,D
PL,02/11/2019,15:00,Tarde,Man City,Southampton,H,A
PL,02/11/2019,15:00,Tarde,Sheffield United,Burnley,H,H
PL,02/11/2019,15:00,Tarde,West Ham,Newcastle,A,A
PL,02/11/2019,17:30,Tarde,Watford,Chelsea,A,A
PL,03/11/2019,14:00,Tarde,Crystal Palace,Leicester,A,D
PL,03/11/2019,16:30,Tarde,Everton,Tottenham,D,D
PL,08/11/2019,20:00,Noche,Norwich,Watford,A,A
PL,09/11/2019,12:30,Mañana,Chelsea,Crystal Palace,H,D
PL,09/11/2019,15:00,Tarde,Burnley,West Ham,H,H
PL,09/11/2019,15:00,Tarde,Newcastle,Bournemouth,H,D
PL,09/11/2019,15:00,Tarde,Southampton,Everton,A,A
PL,09/11/2019,15:00,Tarde,Tottenham,Sheffield United,D,D
PL,09/11/2019,17:30,Tarde,Leicester,Arsenal,H,D
PL,10/11/2019,14:00,Tarde,Man United,Brighton,H,H
PL,10/11/2019,14:00,Tarde,Wolves,Aston Villa,H,H
PL,10/11/2019,16:30,Tarde,Liverpool,Man City,H,H
PL,23/11/2019,12:30,Mañana,West Ham,Tottenham,A,A
PL,23/11/2019,15:00,Tarde,Arsenal,Southampton,D,D
PL,23/11/2019,15:00,Tarde,Bournemouth,Wolves,A,A
PL,23/11/2019,15:00,Tarde,Brighton,Leicester,A,D
PL,23/11/2019,15:00,Tarde,Crystal Palace,Liverpool,A,D
PL,23/11/2019,15:00,Tarde,Everton,Norwich,A,D
PL,23/11/2019,15:00,Tarde,Watford,Burnley,A,D
PL,23/11/2019,17:30,Tarde,Man City,Chelsea,H,H
PL,24/11/2019,16:30,Tarde,Sheffield United,Man United,D,H
PL,25/11/2019,20:00,Noche,Aston Villa,Newcastle,H,H
PL,30/11/2019,12:30,Mañana,Newcastle,Man City,D,D
PL,30/11/2019,15:00,Tarde,Burnley,Crystal Palace,A,A
PL,30/11/2019,15:00,Tarde,Chelsea,West Ham,A,D
PL,30/11/2019,15:00,Tarde,Liverpool,Brighton,H,H
PL,30/11/2019,15:00,Tarde,Tottenham,Bournemouth,H,H
PL,30/11/2019,17:30,Tarde,Southampton,Watford,H,A
PL,01/12/2019,14:00,Tarde,Norwich,Arsenal,D,H
PL,01/12/2019,14:00,Tarde,Wolves,Sheffield United,D,A
PL,01/12/2019,16:30,Tarde,Leicester,Everton,H,A
PL,01/12/2019,16:30,Tarde,Man United,Aston Villa,D,D
PL,03/12/2019,19:30,Noche,Crystal Palace,Bournemouth,H,D
PL,03/12/2019,20:15,Noche,Burnley,Man City,A,A
PL,04/12/2019,19:30,Noche,Chelsea,Aston Villa,H,D
PL,04/12/2019,19:30,Noche,Leicester,Watford,H,D
PL,04/12/2019,19:30,Noche,Man United,Tottenham,H,D
PL,04/12/2019,19:30,Noche,Southampton,Norwich,H,H
PL,04/12/2019,19:30,Noche,Wolves,West Ham,H,H
PL,04/12/2019,20:15,Noche,Liverpool,Everton,H,H
PL,05/12/2019,19:30,Noche,Sheffield United,Newcastle,A,A
PL,05/12/2019,20:15,Noche,Arsenal,Brighton,A,A
PL,07/12/2019,12:30,Mañana,Everton,Chelsea,H,H
PL,07/12/2019,15:00,Tarde,Bournemouth,Liverpool,A,A
PL,07/12/2019,15:00,Tarde,Tottenham,Burnley,H,H
PL,07/12/2019,15:00,Tarde,Watford,Crystal Palace,D,D
PL,07/12/2019,17:30,Tarde,Man City,Man United,A,A
PL,08/12/2019,14:00,Tarde,Aston Villa,Leicester,A,A
PL,08/12/2019,14:00,Tarde,Newcastle,Southampton,H,D
PL,08/12/2019,14:00,Tarde,Norwich,Sheffield United,A,H
PL,08/12/2019,16:30,Tarde,Brighton,Wolves,D,D
PL,09/12/2019,20:00,Noche,West Ham,Arsenal,A,H
PL,14/12/2019,12:30,Mañana,Liverpool,Watford,H,H
PL,14/12/2019,15:00,Tarde,Burnley,Newcastle,H,D
PL,14/12/2019,15:00,Tarde,Chelsea,Bournemouth,A,D
PL,14/12/2019,15:00,Tarde,Leicester,Norwich,D,D
PL,14/12/2019,15:00,Tarde,Sheffield United,Aston Villa,H,D
PL,14/12/2019,17:30,Tarde,Southampton,West Ham,A,A
PL,15/12/2019,14:00,Tarde,Man United,Everton,D,A
PL,15/12/2019,14:00,Tarde,Wolves,Tottenham,A,A
PL,15/12/2019,16:30,Tarde,Arsenal,Man City,A,A
PL,16/12/2019,19:45,Noche,Crystal Palace,Brighton,D,D
PL,21/12/2019,12:30,Mañana,Everton,Arsenal,D,D
PL,21/12/2019,15:00,Tarde,Aston Villa,Southampton,A,A
PL,21/12/2019,15:00,Tarde,Bournemouth,Burnley,A,D
PL,21/12/2019,15:00,Tarde,Brighton,Sheffield United,A,A
PL,21/12/2019,15:00,Tarde,Newcastle,Crystal Palace,H,D
PL,21/12/2019,15:00,Tarde,Norwich,Wolves,A,H
PL,21/12/2019,17:30,Tarde,Man City,Leicester,H,H
PL,22/12/2019,14:00,Tarde,Watford,Man United,H,D
PL,22/12/2019,16:30,Tarde,Tottenham,Chelsea,A,A
PL,26/12/2019,12:30,Mañana,Tottenham,Brighton,H,A
PL,26/12/2019,15:00,Tarde,Aston Villa,Norwich,H,D
PL,26/12/2019,15:00,Tarde,Bournemouth,Arsenal,D,H
PL,26/12/2019,15:00,Tarde,Chelsea,Southampton,A,A
PL,26/12/2019,15:00,Tarde,Crystal Palace,West Ham,H,D
PL,26/12/2019,15:00,Tarde,Everton,Burnley,H,D
PL,26/12/2019,15:00,Tarde,Sheffield United,Watford,D,D
PL,26/12/2019,17:30,Tarde,Man United,Newcastle,H,H
PL,26/12/2019,20:00,Noche,Leicester,Liverpool,A,A
PL,27/12/2019,19:45,Noche,Wolves,Man City,H,A
PL,28/12/2019,12:30,Mañana,Brighton,Bournemouth,H,H
PL,28/12/2019,15:00,Tarde,Newcastle,Everton,A,A
PL,28/12/2019,15:00,Tarde,Southampton,Crystal Palace,D,D
PL,28/12/2019,15:00,Tarde,Watford,Aston Villa,H,H
PL,28/12/2019,17:30,Tarde,Norwich,Tottenham,D,H
PL,28/12/2019,17:30,Tarde,West Ham,Leicester,A,D
PL,28/12/2019,19:45,Noche,Burnley,Man United,A,A
PL,29/12/2019,14:00,Tarde,Arsenal,Chelsea,A,H
PL,29/12/2019,16:30,Tarde,Liverpool,Wolves,H,H
PL,29/12/2019,18:00,Tarde,Man City,Sheffield United,H,D
PL,01/01/2020,12:30,Mañana,Brighton,Chelsea,D,A
PL,01/01/2020,12:30,Mañana,Burnley,Aston Villa,A,A
PL,01/01/2020,15:00,Tarde,Newcastle,Leicester,A,A
PL,01/01/2020,15:00,Tarde,Southampton,Tottenham,H,H
PL,01/01/2020,15:00,Tarde,Watford,Wolves,H,H
PL,01/01/2020,17:30,Tarde,Man City,Everton,H,D
PL,01/01/2020,17:30,Tarde,Norwich,Crystal Palace,D,H
PL,01/01/2020,17:30,Tarde,West Ham,Bournemouth,H,H
PL,01/01/2020,20:00,Noche,Arsenal,Man United,H,H
PL,02/01/2020,20:00,Noche,Liverpool,Sheffield United,H,H
PL,10/01/2020,20:00,Noche,Sheffield United,West Ham,H,D
PL,11/01/2020,12:30,Mañana,Crystal Palace,Arsenal,D,A
PL,11/01/2020,15:00,Tarde,Chelsea,Burnley,H,H
PL,11/01/2020,15:00,Tarde,Everton,Brighton,H,H
PL,11/01/2020,15:00,Tarde,Leicester,Southampton,A,D
PL,11/01/2020,15:00,Tarde,Man United,Norwich,H,H
PL,11/01/2020,15:00,Tarde,Wolves,Newcastle,D,D
PL,11/01/2020,17:30,Tarde,Tottenham,Liverpool,A,A
PL,12/01/2020,14:00,Tarde,Bournemouth,Watford,A,A
PL,12/01/2020,16:30,Tarde,Aston Villa,Man City,A,A
PL,18/01/2020,12:30,Mañana,Watford,Tottenham,D,D
PL,18/01/2020,15:00,Tarde,Arsenal,Sheffield United,D,H
PL,18/01/2020,15:00,Tarde,Brighton,Aston Villa,D,H
PL,18/01/2020,15:00,Tarde,Man City,Crystal Palace,D,A
PL,18/01/2020,15:00,Tarde,Norwich,Bournemouth,H,H
PL,18/01/2020,15:00,Tarde,Southampton,Wolves,A,H
PL,18/01/2020,15:00,Tarde,West Ham,Everton,D,D
PL,18/01/2020,17:30,Tarde,Newcastle,Chelsea,H,D
PL,19/01/2020,14:00,Tarde,Burnley,Leicester,H,A
PL,19/01/2020,16:30,Tarde,Liverpool,Man United,H,H
PL,21/01/2020,19:30,Noche,Aston Villa,Watford,H,A
PL,21/01/2020,19:30,Noche,Bournemouth,Brighton,H,H
PL,21/01/2020,19:30,Noche,Crystal Palace,Southampton,A,A
PL,21/01/2020,19:30,Noche,Everton,Newcastle,D,H
PL,21/01/2020,19:30,Noche,Sheffield United,Man City,A,D
PL,21/01/2020,20:15,Noche,Chelsea,Arsenal,D,H
PL,22/01/2020,19:30,Noche,Leicester,West Ham,H,H
PL,22/01/2020,19:30,Noche,Tottenham,Norwich,H,H
PL,22/01/2020,20:15,Noche,Man United,Burnley,A,A
PL,23/01/2020,20:00,Noche,Wolves,Liverpool,A,A
PL,29/01/2020,19:45,Noche,West Ham,Liverpool,A,A
PL,01/02/2020,12:30,Mañana,Leicester,Chelsea,D,D
PL,01/02/2020,15:00,Tarde,Bournemouth,Aston Villa,H,H
PL,01/02/2020,15:00,Tarde,Crystal Palace,Sheffield United,A,D
PL,01/02/2020,15:00,Tarde,Liverpool,Southampton,H,D
PL,01/02/2020,15:00,Tarde,Newcastle,Norwich,D,D
PL,01/02/2020,15:00,Tarde,Watford,Everton,A,D
PL,01/02/2020,15:00,Tarde,West Ham,Brighton,D,H
PL,01/02/2020,17:30,Tarde,Man United,Wolves,D,D
PL,02/02/2020,14:00,Tarde,Burnley,Arsenal,D,D
PL,02/02/2020,16:30,Tarde,Tottenham,Man City,H,D
PL,08/02/2020,12:30,Mañana,Everton,Crystal Palace,H,H
PL,08/02/2020,17:30,Tarde,Brighton,Watford,D,A
PL,09/02/2020,14:00,Tarde,Sheffield United,Bournemouth,H,D
PL,14/02/2020,20:00,Noche,Wolves,Leicester,D,D
PL,15/02/2020,12:30,Mañana,Southampton,Burnley,A,D
PL,15/02/2020,17:30,Tarde,Norwich,Liverpool,A,D
PL,16/02/2020,14:00,Tarde,Aston Villa,Tottenham,A,A
PL,16/02/2020,16:30,Tarde,Arsenal,Newcastle,H,D
PL,17/02/2020,20:00,Noche,Chelsea,Man United,A,A
PL,19/02/2020,19:30,Noche,Man City,West Ham,H,H
PL,22/02/2020,12:30,Mañana,Chelsea,Tottenham,H,H
PL,22/02/2020,15:00,Tarde,Burnley,Bournemouth,H,D
PL,22/02/2020,15:00,Tarde,Crystal Palace,Newcastle,H,H
PL,22/02/2020,15:00,Tarde,Sheffield United,Brighton,D,D
PL,22/02/2020,15:00,Tarde,Southampton,Aston Villa,H,H
PL,22/02/2020,17:30,Tarde,Leicester,Man City,A,D
PL,23/02/2020,14:00,Tarde,Man United,Watford,H,H
PL,23/02/2020,14:00,Tarde,Wolves,Norwich,H,H
PL,23/02/2020,16:30,Tarde,Arsenal,Everton,H,D
PL,24/02/2020,20:00,Noche,Liverpool,West Ham,H,D
PL,28/02/2020,20:00,Noche,Norwich,Leicester,H,D
PL,29/02/2020,12:30,Mañana,Brighton,Crystal Palace,A,D
PL,29/02/2020,15:00,Tarde,Bournemouth,Chelsea,D,A
PL,29/02/2020,15:00,Tarde,Newcastle,Burnley,D,D
PL,29/02/2020,15:00,Tarde,West Ham,Southampton,H,H
PL,29/02/2020,17:30,Tarde,Watford,Liverpool,H,D
PL,01/03/2020,14:00,Tarde,Everton,Man United,D,D
PL,01/03/2020,14:00,Tarde,Tottenham,Wolves,A,H
PL,07/03/2020,12:30,Mañana,Liverpool,Bournemouth,H,H
PL,07/03/2020,15:00,Tarde,Arsenal,West Ham,H,D
PL,07/03/2020,15:00,Tarde,Crystal Palace,Watford,H,H
PL,07/03/2020,15:00,Tarde,Sheffield United,Norwich,H,H
PL,07/03/2020,15:00,Tarde,Southampton,Newcastle,A,D
PL,07/03/2020,15:00,Tarde,Wolves,Brighton,D,D
PL,07/03/2020,17:30,Tarde,Burnley,Tottenham,D,H
PL,08/03/2020,14:00,Tarde,Chelsea,Everton,H,H
PL,08/03/2020,16:30,Tarde,Man United,Man City,H,H
PL,09/03/2020,20:00,Noche,Leicester,Aston Villa,H,H
PL,17/06/2020,18:00,Tarde,Aston Villa,Sheffield United,D,D
PL,17/06/2020,20:15,Noche,Man City,Arsenal,H,H
PL,19/06/2020,18:00,Tarde,Norwich,Southampton,A,D
PL,19/06/2020,20:15,Noche,Tottenham,Man United,D,H
PL,20/06/2020,12:30,Mañana,Watford,Leicester,D,D
PL,20/06/2020,15:00,Tarde,Brighton,Arsenal,H,D
PL,20/06/2020,17:30,Tarde,West Ham,Wolves,A,D
PL,20/06/2020,19:45,Noche,Bournemouth,Crystal Palace,A,A
PL,21/06/2020,14:00,Tarde,Newcastle,Sheffield United,H,D
PL,21/06/2020,16:15,Tarde,Aston Villa,Chelsea,A,H
PL,21/06/2020,19:00,Noche,Everton,Liverpool,D,D
PL,22/06/2020,20:00,Noche,Man City,Burnley,H,H
PL,23/06/2020,18:00,Tarde,Leicester,Brighton,D,D
PL,23/06/2020,20:15,Noche,Tottenham,West Ham,H,D
PL,24/06/2020,18:00,Tarde,Man United,Sheffield United,H,H
PL,24/06/2020,18:00,Tarde,Newcastle,Aston Villa,D,D
PL,24/06/2020,18:00,Tarde,Norwich,Everton,A,D
PL,24/06/2020,18:00,Tarde,Wolves,Bournemouth,H,D
PL,24/06/2020,20:15,Noche,Liverpool,Crystal Palace,H,H
PL,25/06/2020,18:00,Tarde,Burnley,Watford,H,D
PL,25/06/2020,18:00,Tarde,Southampton,Arsenal,A,A
PL,25/06/2020,20:15,Noche,Chelsea,Man City,H,H
PL,27/06/2020,12:30,Mañana,Aston Villa,Wolves,A,D
PL,28/06/2020,16:30,Tarde,Watford,Southampton,A,A
PL,29/06/2020,20:00,Noche,Crystal Palace,Burnley,A,D
PL,30/06/2020,20:15,Noche,Brighton,Man United,A,A
PL,01/07/2020,18:00,Tarde,Arsenal,Norwich,H,H
PL,01/07/2020,18:00,Tarde,Bournemouth,Newcastle,A,A
PL,01/07/2020,18:00,Tarde,Everton,Leicester,H,H
PL,01/07/2020,20:15,Noche,West Ham,Chelsea,H,D
PL,02/07/2020,18:00,Tarde,Sheffield United,Tottenham,H,H
PL,02/07/2020,20:15,Noche,Man City,Liverpool,H,H
PL,04/07/2020,12:30,Mañana,Norwich,Brighton,A,A
PL,04/07/2020,15:00,Tarde,Leicester,Crystal Palace,H,D
PL,04/07/2020,15:00,Tarde,Man United,Bournemouth,H,H
PL,04/07/2020,17:30,Tarde,Wolves,Arsenal,A,A
PL,04/07/2020,20:00,Noche,Chelsea,Watford,H,H
PL,05/07/2020,12:00,Mañana,Burnley,Sheffield United,D,H
PL,05/07/2020,14:15,Tarde,Newcastle,West Ham,D,D
PL,05/07/2020,16:30,Tarde,Liverpool,Aston Villa,H,D
PL,05/07/2020,19:00,Noche,Southampton,Man City,H,H
PL,06/07/2020,20:00,Noche,Tottenham,Everton,H,H
PL,07/07/2020,18:00,Tarde,Crystal Palace,Chelsea,A,A
PL,07/07/2020,18:00,Tarde,Watford,Norwich,H,D
PL,07/07/2020,20:15,Noche,Arsenal,Leicester,D,H
PL,08/07/2020,18:00,Tarde,Man City,Newcastle,H,H
PL,08/07/2020,18:00,Tarde,Sheffield United,Wolves,H,D
PL,08/07/2020,18:00,Tarde,West Ham,Burnley,A,A
